Id,Violation
50371708,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
50439315,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
61736306,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
61749908,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
47130341,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
47302221,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", new SunJCE("
47691945,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
47795003,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
49527460,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"""
72923984,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
73840450,"Cipher.getInstance(&quot;AES/CBC/PKCS7Padding&quot;, &quot;BC&quot;"
41592559,"Cipher.getInstance(""DESede"""
48908540,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
49854142,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
49895431,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
62591015,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
62620145,Cipher.getInstance(&quot;AES/CBC/PKCS5PADDING&quot;
63579999,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
34339600,"Cipher.getInstance(""AES/CBC/NoPadding"""
51125993,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
51337980,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
54226731,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
72107309,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
52714666,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
38766511,"Cipher.getInstance(""AES/CBC/NoPadding"""
63990329,Cipher.getInstance(&quot;RSA/ECB/PKCS1Padding&quot;
39487229,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
39669917,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
53849926,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
40912097,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", new BouncyCastleProvider("
41592559,"Cipher.getInstance(""DESede"""
73420555,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
42396690,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
54035252,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
23597984,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
23607188,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"""
25956453,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
28210511,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
28672205,"Cipher.getInstance(""RSA/ECB/PKCS1PADDING"""
43157930,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34025053,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34121787,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
35102148,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
36716043,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
36918174,"Cipher.getInstance(""AES/CBC/NoPadding"", ""SC"""
32536886,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""SunJCE"""
65622286,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
66184216,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
33344891,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
33380471,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
12912799,"Cipher.getInstance(""AES/CBC/PKCS5Padding"",""SunJCE"""
13581694,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
44238131,"Cipher.getInstance(""AES/CBC/NoPadding"", provider"
45795880,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
44943997,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
45020037,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
15356954,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
5763723,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
55246524,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
17042590,"Cipher.getInstance(""AES/CBC/NoPadding"""
45953260,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
46190058,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
48729702,"Cipher.getInstance(""AES/CBC/NoPadding"""
17854366,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
72172007,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
33765651,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
33799494,"Cipher.getInstance(""DESede/CBC/NoPadding"""
19149603,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
18477898,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
20835808,"Cipher.getInstance(""DESede/CBC/NoPadding"""
21039119,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
36475346,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
37671623,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
42884397,"Cipher.getInstance(""AES"""
11674277,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
11899159,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
10222284,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
19318319,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
11311247,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
3443457,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
46570108,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
46992584,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
47051259,"Cipher.getInstance(""AES"""
14931379,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""BC"""
10060261,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
8330364,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
8343894,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
10842350,"Cipher.getInstance(""AES/CBC/NoPadding"""
8296189,"Cipher.getInstance(""AES/CBC/NoPadding"""
6020648,"Cipher.getInstance(""DESede/CBC/PKCS7Padding"", ""BC"""
17019024,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
21056311,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
20071012,"Cipher.getInstance(""DESede/CBC/PKCS5Padding"""
21043028,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""BC"""
21885140,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
17316547,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
908714,"Cipher.getInstance(""AES/CBC/NoPadding"""
8791701,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
74028210,"Cipher.getInstance(&quot;AES/CBC/PKCS7Padding&quot;, &quot;BC&quot;"
18521252,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
20801073,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
38340451,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
38344586,Cipher.getInstance(CIPHER_ALGORITHM
16721266,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
18916945,"Cipher.getInstance(""AES/CBC/NoPadding"""
74645257,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
74144009,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
20888851,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
22427479,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
21105156,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
21913803,"Cipher.getInstance(""DES/ECB/PKCS5Padding"""
20711837,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
34164395,"Cipher.getInstance(""DESede/CBC/NoPadding"""
36054150,"Cipher.getInstance(SecurityConstant.BLOW_FISH_CBC_ZEROBYTE_ALGO, SecurityConstant.BC"
32008047,"Cipher.getInstance(""AES/CBC/NoPadding"""
18031130,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
19196728,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
74601513,Cipher.getInstance(&quot;AES/CBC/PKCS7Padding&quot;
29535663,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
29574587,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
13969530,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
14008879,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
14124936,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
12730470,"Cipher.getInstance(""AES/CBC/NoPadding"""
30014992,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
21354559,"Cipher.getInstance(""Blowfish/CBC/PKCS5Padding"""
31720188,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
59815078,"Cipher.getInstance(""DES/CBC/PKCS5Padding"""
27236039,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
25358931,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
21465637,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
21480202,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
29335981,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
20802380,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
12895031,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""BC"""
9570816,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
10247896,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""SunJCE"""
9785400,"Cipher.getInstance(""AES/CBC/NoPadding"""
10457844,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
24440252,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
20770072,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
18515977,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
19196267,"Cipher.getInstance(""AES/CBC/ZeroBytePadding"""
22530382,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
20185689,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
72945189,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
21495944,"Cipher.getInstance(""AES/CBC/NoPadding"""
22071933,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
22347048,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
24749303,"Cipher.getInstance(""AES/CBC/NoPadding"""
23293180,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
23294482,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
11266556,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
23879032,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
24121346,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
1769015,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
55757515,"Cipher.getInstance(""Blowfish/CBC/PKCS5Padding"""
3092190,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
25001552,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
6547214,"Cipher.getInstance(""AES/CBC/NoPadding"""
13467343,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
6669181,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
6927177,"Cipher.getInstance(""AES/CBC/NoPadding"""
26824828,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
27492292,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
9442342,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
15686527,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
19297605,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""BC"""
19788160,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
12053299,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
8296587,"Cipher.getInstance(""AES/CBC/NoPadding"""
10424334,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"""
26401076,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
25284279,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
26058823,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
28455785,"Cipher.getInstance(""AES/CBC/ISO10126Padding"""
28510887,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
12330078,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
26941518,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
26950251,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
14054593,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
12645489,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
21086103,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
20297621,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
4663912,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
8320100,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
13233446,"Cipher.getInstance(""AES/CBC/NoPadding"""
11838881,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
18118291,"Cipher.getInstance(""AES/CBC/NoPadding"""
10630099,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
15622924,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
5570834,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
7166275,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
20153539,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
31789906,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
13969184,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34317194,"Cipher.getInstance(""AES/CBC/ISO10126Padding"""
30555101,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
14263950,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
30932939,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
15371370,"Cipher.getInstance(""AES/CBC/NoPadding"", ""SunJCE"""
6873325,"Cipher.getInstance(""AES/CBC/NoPadding"""
992019,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
30153959,"Cipher.getInstance(""AES/CBC/NoPadding"""
27876420,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
27879769,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
12131627,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
28922349,"Cipher.getInstance(""AES/CBC/PKCS5padding"""
28957479,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
29157648,"Cipher.getInstance(""AES/CBC/NOPADDING"""
35042781,"Cipher.getInstance(""AES"""
35070533,"Cipher.getInstance(""AES/CBC/NoPadding"""
33284294,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
33413723,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
13021923,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34360794,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34430099,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34440854,Cipher.getInstance(TRANSFORMATION
6938750,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
13072154,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
31036780,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
26895014,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
992413,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
6831129,Cipher.getInstance(
37030469,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
36991956,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
37139036,"Cipher.getInstance(""AES/CBC/NoPadding"""
15882088,"Cipher.getInstance(Cipher.ALG_AES_BLOCK_128_CBC_NOPAD, false"
37368710,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
7027868,"Cipher.getInstance(""AES/CBC/NoPadding"""
7171899,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
10248237,"Cipher.getInstance(""AES/CBC/NoPadding"", ""SunJCE"""
10843053,"Cipher.getInstance(""AES/CBC/NoPadding"""
35228318,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
23684596,"Cipher.getInstance(""AES/CBC/NoPadding"""
20364903,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
23868231,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
35399035,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
12053469,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34402933,"Cipher.getInstance(""AES/CBC/NoPadding"", ""SunJCE"""
34584743,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
42404354,"Cipher.getInstance(""AES/CBC/NoPadding"""
40637868,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
17286045,Cipher.getInstance(ALGO
40411116,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
36827352,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
40575847,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
31275861,"Cipher.getInstance(""AES/CBC/NoPadding"""
31292419,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
40772711,"Cipher.getInstance(""AES/CBC/NoPadding"""
41678504,"Cipher.getInstance(""AES/CBC/NoPadding"""
34860527,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
40304073,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
47656876,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
46835158,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
48674646,"Cipher.getInstance(""RSA"""
20362873,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
22589737,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
24322564,"Cipher.getInstance(""AES/CBC/NoPadding"""
24405731,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
46029198,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""BC"""
39484455,"Cipher.getInstance(""AES/CBC/PKCS7PADDING"""
45518870,Cipher.getInstance(&quot;AES/CBC/PKCS5PADDING&quot;
44202499,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"""
42750869,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
44217923,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
44234719,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
43371597,"Cipher.getInstance(""AES/CBC/PKCS7Padding"""
33954321,"Cipher.getInstance(""AES/CBC/NoPadding"""
42856093,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
42878885,"Cipher.getInstance(""AES/CBC/NoPadding"""
39497369,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
41737517,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
52008670,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
40457339,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""BC"""
37803710,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
52515653,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
42350093,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
42387514,Cipher.getInstance(modeStr
43085759,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""SC"""
51117639,"Cipher.getInstance(""AES/CBC/NoPadding"""
55216692,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
32069063,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
33802314,"Cipher.getInstance(""AES/CBC/NoPadding"""
50093314,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
50199158,"Cipher.getInstance(""AES/CBC/NoPadding"""
50228123,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
50249825,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
42136983,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
50922462,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
36219434,"Cipher.getInstance(""AES/CBC/NoPadding"""
59715375,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34885198,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34933816,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
34193514,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
58395913,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
58462033,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
48886992,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
49435812,"Cipher.getInstance(""AES/CBC/PKCS7PADDING"""
40427139,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
60387628,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
10585366,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
68179517,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
68225945,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
55384527,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", ""SunJCE"""
58731671,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
42178544,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
40100629,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
55568497,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"""
54597331,"Cipher.getInstance(""AES"""
55901662,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
53646218,"Cipher.getInstance(""AES/CBC/PKCS5Padding"""
65244260,Cipher.getInstance(&quot;AES/CBC/PKCS5Padding&quot;
